Label	rev_id	comment	year	logged_in	ns	sample	split
1	173319562.0	 Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my messages. Sannse is a big fat bitch for not leaving the users alone along with Angela. Billj is a Dumbass for deleting my m	2007	False	user	blocked	dev
0	57565507.0	"  ::I would like to point out that there used to be a great deal of, in my opinion, very unnecessary fighting over terms such as ""circumcised"" vs ""unmutilatedcastratedstabbedpenismurdered"".  ::Isn't it advisable, to at least be able to use a more scientific sounding vocabulary - as in, detached from everyday speech and associations to avoid emotions. Synonyms like that are an important part of an article when stuff is looked up primarily by text search - if relevant words are missing, the article fails as a whole. Dictionaries are never complete, and neither is Wikipedia. The advantage of Wikipedia being, that we can update her ourselves as new information becomes more widely available. IAR2TR.  "	2006	True	article	blocked	train
0	270016012.0	  * I have confirmed this change by contacting Activison: http://www.evilavatar.com/forums/showthread.php?t=76883   	2009	True	article	random	train
0	98878265.0	" :Okay, I'll delete the mini-game objectives and replace it with a new paragraph now. –  "	2007	True	article	random	dev
0	435151190.0	The other ironies of mentioning the 1958 Convention include the fact that Argentina never actually ratified that convention and that even if they had, geographic proximity was not, in and of itself, considered by that convention to be grounds to claim sovereignty over an inhabited territory controlled by another state.  Otherwise Japan would be part of Russia and Malta would be part of Italy and Sri Lanka would be part of India and so on through literally dozens of examples.  It's such a bad argument legally that I was concerned when it went in that including it might appear to discredit the Argentine position.  But if it is an argument made by Argentina and her supporters then it belongs.  :As a general rule, you can accept or refuse a proposal, but you may also make a counterproposal to improve the article.  It's not a flat yes or no, otherwise things would never improve.  For my part, I gave my position on the map above:  :*I oppose any attempt to map the countries that support one side or other, as this is very difficult to get a clear position on.  But this is not such a map. :*I am indifferent to this map of the EU and its ORs and OCTs.  I have no problem with its going in, and I have no problem with its being left out. '''' ''''   	2011	True	article	random	train
0	89704223.0	  thanks D ive added information on some of the promo discs ive found out about, not sure if these are that essential, but added them anyway as some..in paticular NMNI have exrta tracks not previously released  ( )	2006	True	article	random	dev
0	288401963.0	REDIRECT Talk:My Cherie Amour (song)	2009	True	article	blocked	train
1	408339336.0	" WAS JESUS GAY????? if you say no?  how do you know?  were you alive at the time?  no?  Then you DON""T know.  I say YES...  He clearly didn't like women.  He must have been gay. "	2011	False	article	blocked	train
0	173803185.0	  == Image == Why can we use these images (:Image:X japan group.jpg Image:Xjapanlast.jpg) freely? Why weren't they deleted? Although my images were deleted, it's so strange that these images weren't deleted.   	2007	True	user	blocked	train
0	597206827.0	  == Poor old Eric ==  Oh dear so you're such a delicate soul. Didn't like me telling poor old Corbett about how much delight I am getting seeing him receiving some grief for a change. Never mind no one likes to accept the real truth on Wikipedia. That you're all fighting over who is the best self-indentured, passive-aggressive loser!?  But then again I understand why you deleted my fair and valid comments. If you're all the same (and most of you are ) it's better to be in denial to admit what Eric Corbett really is because that would meaning admitting something to yourself?   So like always keep up all that (unpaid) labor, Jimbo can't fly first without the likes of you (or Eric).	2014	False	user	blocked	train
0	293669140.0	, 1 June 2009 (UTC)   ==Picking fight==  Yeah, you're making yet another threat based on the utterly pathetic authority you've got as Wikipedia Administrator.  :What can one make of this?  :You see, I'm fervently hoping that you confirm my thesis that you are a fool. You can fulfill my hope by banning me.  :You are misremembering your earlier threat to delete. I suggest looking at talk page for Buckberg where these silly threats are on record.  :Why can't you now recall this?? Are you fundamentally dishonest to yourself, or only to me??    06:47	2009	True	user	blocked	dev
1	222122788.0	   == STOP SUCKING THAT FATASS' DICK, YOU NIGGERLOVING KIKE ==   	2008	False	user	blocked	dev
0	53356208.0	  ===Garry Wills (again....)===  from the WP article , a recent name, perhaps missspelled above here, reappears:  ::A few Catholics refuse to accept papal infallibility as a doctrine of faith, such as the theologian Hans Küng, author of Infallible? An Inquiry, and historian Garry Wills, author of Papal Sin.	2006	True	user	random	train
0	546629175.0	 :::::::::::A small minority of the votersyes, it was a votespecified all faith-related topics. And, if it is not not a vote, you are supposed to look at the strength and quality of the arguments. Your answer above suggests you just based your decision on popularity.   	2013	True	user	blocked	train
0	204099171.0	 The article HOORSENBUHS has been speedily deleted from Wikipedia. This has been done under the criteria for speedy deletion, because the article seems to be blatant advertising which only promotes a company, product, group or service and which would need to be fundamentally rewritten in order to become an encyclopedia article. Please read the general criteria for speedy deletion, particularly item 11, as well as the guidelines on spam. Feel free to leave a note on my talk page if you have any questions about this.    	2008	True	user	random	dev
0	196288357.0	Comparison of Systems  Does anyone have a top-level comparison of the various systems.  A table may serve, followed by more detailed explanation of the differences ... followed perhaps on a historical perspective on the behind-the-scenes machinations.  There was an idea once upon a time that there would be a universal (global) HDTV standard ... does anyone have a good handle of how this patchwork quilt emerged from the good intent to agree on a global HDTV system?    	2008	True	article	random	train
0	170053389.0	"  Markus has a new DJ compilation coming out later this month titled ""Amsterdam '07"". I am tempted to add it onto his compilation discography, but since the announcement does not say what the record label will be, I'm under the impression that I should wait until the compilation is officialy out.   Forum thread announcing the comp - Markus' Official Forum   "	2007	True	article	random	dev
0	92867040.0	 Why is he wearing a Bradford jersey if he plays for Warrington?  	2006	True	article	blocked	train
0	270280412.0	"   Please stop your disruptive editing. If you continue to vandalize Wikipedia,  you will be blocked from editing.   "	2009	True	user	random	train
1	385795069.0	 You are a fagget. I prey you get cancer and die a painful death.	2010	False	user	blocked	test
0	8926498.0	  :Hi Paranoid. I aggree that the Moscow page needs work. We also need to work on articles within moscow - for example, the MSU page is shocking bad. But I'd argue that most people who add to the moscow page have an honest interest and fondness for the place, or they wouldn't bother editing it. Maybe what we need is a 'List of Moscow related articles needing work' or some such.  :The Recreation section is bad and It been an eyesore since feb. What should we add to it? There's a F1 circuit being built in the south, anybody want to add that? also some stuff on the football clubs would be good (we can leave out the supporter violence, which is a usual thing all over the world). To be honest, I don't know much about this area - not a football fan. :I'd also argue against only adding material which is positive. We shouldn't have an audience only of americans in mind.   	2004	True	article	random	train
